172.18.0.1 - - [25/Jan/2017:18:38:05 +0000] "GET /administrator/index.php?option=com_installer&view=update&task=update.ajax&24783e423a1d99f9308fc2ed12f66591=1&eid=700&cache_timeout=3600 HTTP/1.1" 200 716 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:38:03 +0000] "GET /administrator/index.php?option=com_installer&view=update&task=update.ajax&24783e423a1d99f9308fc2ed12f66591=1&eid=0&skip=700 HTTP/1.1" 200 230 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [25/Jan/2017:18:38:15 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.10 (Debian) PHP/5.6.26 (internal dummy connection)"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /administrator/index.php?option=com_users&view=users HTTP/1.1" 200 8896 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /administrator/index.php?option=com_users&view=users HTTP/1.1" 200 8896 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/jui/css/chosen.css HTTP/1.1" 200 2627 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/jui/css/jquery.searchtools.css HTTP/1.1" 200 915 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/jui/css/bootstrap-tooltip-extended.css HTTP/1.1" 200 547 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/jui/js/jquery.searchtools.min.js HTTP/1.1" 200 2145 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/jui/js/bootstrap-tooltip-extended.min.js HTTP/1.1" 200 1421 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/jui/js/chosen.jquery.min.js HTTP/1.1" 200 6569 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/system/js/multiselect.js HTTP/1.1" 200 671 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:53 +0000] "GET /media/system/js/tabs-state.js HTTP/1.1" 200 1333 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:39:54 +0000] "GET /media/jui/css/chosen-sprite.png HTTP/1.1" 200 804 "http://172.18.0.5/media/jui/css/chosen.css" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [25/Jan/2017:18:39:59 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.10 (Debian) PHP/5.6.26 (internal dummy connection)"
172.18.0.1 - - [25/Jan/2017:18:40:43 +0000] "GET /administrator/index.php?option=com_login&task=logout&24783e423a1d99f9308fc2ed12f66591=1 HTTP/1.1" 303 401 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:40:43 +0000] "GET /administrator/index.php HTTP/1.1" 200 2405 "http://172.18.0.5/administrator/index.php?option=com_users&view=users" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:40:56 +0000] "POST /administrator/index.php HTTP/1.1" 303 471 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:40:56 +0000] "GET /administrator/index.php HTTP/1.1" 200 5922 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:40:59 +0000] "GET /administrator/index.php?option=com_installer&view=update&task=update.ajax&07ec3f4c44b85cb180e104bc6ccd8240=1&eid=700&cache_timeout=3600 HTTP/1.1" 200 718 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:40:57 +0000] "GET /administrator/index.php?option=com_installer&view=update&task=update.ajax&07ec3f4c44b85cb180e104bc6ccd8240=1&eid=0&skip=700 HTTP/1.1" 200 230 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:13 +0000] "GET /administrator/index.php?option=com_config HTTP/1.1" 200 26118 "http://172.18.0.5/administrator/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:14 +0000] "GET /media/system/js/punycode.js HTTP/1.1" 200 1873 "http://172.18.0.5/administrator/index.php?option=com_config" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:14 +0000] "GET /media/system/js/validate.js HTTP/1.1" 200 1690 "http://172.18.0.5/administrator/index.php?option=com_config" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:14 +0000] "GET /media/system/js/sendtestmail.js HTTP/1.1" 200 773 "http://172.18.0.5/administrator/index.php?option=com_config" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:14 +0000] "GET /media/system/js/permissions.js HTTP/1.1" 200 1148 "http://172.18.0.5/administrator/index.php?option=com_config" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:14 +0000] "GET /media/system/js/helpsite.js HTTP/1.1" 200 988 "http://172.18.0.5/administrator/index.php?option=com_config" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:14 +0000] "GET /plugins/content/jce/css/media.css HTTP/1.1" 200 606 "http://172.18.0.5/administrator/index.php?option=com_config" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.18.0.1 - - [25/Jan/2017:18:45:14 +0000] "GET /media/media/js/mediafield-mootools.min.js HTTP/1.1" 200 773 "http://172.18.0.5/administrator/index.php?option=com_config" "Mozilla/5.0 (X11; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
